Category,asin,Rank,Product Name,Rating,Rating Count,Price,tag
Pots & Pans,B00QEYUWPO,25.0,"Pigeon by Stovekraft Mio Nonstick Aluminium Cookware Gift Set, Includes Nonstick Flat Tawa, Nonstick Fry Pan, Kitchen Tool Set, Kadai with Glass Lid, 8 Pieces Non-Induction Base Kitchen Set - Red",3.7,17356.0,1099.0,Nonstick Aluminium Cookware Gift Set
Cookware,B00QEYUWPO,25.0,"Pigeon by Stovekraft Mio Nonstick Aluminium Cookware Gift Set, Includes Nonstick Flat Tawa, Nonstick Fry Pan, Kitchen Tool Set, Kadai with Glass Lid, 8 Pieces Non-Induction Base Kitchen Set - Red",3.7,17356.0,1099.0,Nonstick Aluminium Cookware Gift Set
Frying Pans,B08FS336P2,2.0,"Hawkins Nonstick Appe Pan with Glass Lid, 12 Cups, Diameter 22 cm, Black (NAPE22G), Cast Aluminium, Red",4.5,8557.0,1168.0,Nonstick Appe Pan with Glass Lid
Pots & Pans,B08FS336P2,16.0,"Hawkins Nonstick Appe Pan with Glass Lid, 12 Cups, Diameter 22 cm, Black (NAPE22G), Cast Aluminium, Red",4.5,8557.0,1168.0,Nonstick Appe Pan with Glass Lid
Cookware,B08FS336P2,16.0,"Hawkins Nonstick Appe Pan with Glass Lid, 12 Cups, Diameter 22 cm, Black (NAPE22G), Cast Aluminium, Red",4.5,8557.0,1168.0,Nonstick Appe Pan with Glass Lid
Woks,B08VW3GN6P,6.0,"The Indus Valley Super Smooth Cast Iron Kadai | Medium, 25.4cm/10 inch, 2.5Ltr, 2.4kg | Nonstick, Pre-Seasoned Kadhai, 100% Pure & Toxin-Free, No Chemical Coating",4.0,1512.0,1699.0,Nonstick Cast Iron Kadai
Kadhai & Woks,B0BVVJQVVL,23.0,"Hawkins Futura 2 Litre Cast Iron Kadhai, Naturally Nonstick Cast Iron Kadai with Glass Lid, Cast Iron Cookware for Kitchen, Black (CIK20G)",4.0,231.0,2233.0,Nonstick Cast Iron Kadhai
Cookware,B07KYPZHJ9,10.0,Pigeon Aluminium Nonstick Duo Pack Flat Tawa 250 and Fry Pan 200 Gift Set (Red),3.7,9618.0,549.0,Nonstick Cookware Set
Pots & Pans,B07KYPZHJ9,10.0,Pigeon Aluminium Nonstick Duo Pack Flat Tawa 250 and Fry Pan 200 Gift Set (Red),3.7,9618.0,549.0,Nonstick Cookware Set
Frying Pans,B003SLDNNO,8.0,"Hawkins Futura Nonstick Kadhai 2.5 L, 26 cm, 3.25 mm with SS lid (Black)",4.4,9762.0,1574.0,Nonstick Kadhai with Lid
Measuring Spoons,B08FYMSSC9,10.0,"VR Smart Plastic Measuring Spoon and Cup Set, 8-Pieces (Black, Pack of 1)",4.2,9759.0,89.0,Plastic Measuring Spoon and Cup Set
Capsule Drawers,B07WCRBRPW,12.0,"Coffee Vertuo Pod Holder, Capsules Stand Storage Drawer for K Cup Holders, Pod Holders Station for Counter Organizer for K-Cup Pods, Nespresso OriginalLine, Teabags Home Kitchen Bar -Black Metal",4.6,234.0,10446.0,Pod Holder and Storage Drawer
Reusable Filters,B082P6Q9CM,2.0,Vietnamese Coffee Filter | French Press Coffee Filter |Traditional Drip Coffee Reusable Inox Phin Filter Stainless Steel Cup Portable Coffee Maker Single-cup Serving For Camping Travel |Coffee Lover,4.5,334.0,500.0,Portable Coffee Filter
Coffee Filters,B082P6Q9CM,19.0,Vietnamese Coffee Filter | French Press Coffee Filter |Traditional Drip Coffee Reusable Inox Phin Filter Stainless Steel Cup Portable Coffee Maker Single-cup Serving For Camping Travel |Coffee Lover,4.5,334.0,500.0,Portable Coffee Filter
Handheld Milk Frothers,B0B56TBNQJ,9.0,SUBMINIMAL NanoFoamer V2 Portable Coffee Foam Maker - Black,3.4,203.0,5987.03,Portable Coffee Foam Maker
Coffee Filters,B000LTOCSG,9.0,Aerobie AeroPress Coffee Maker with Tote Storage Bag-parent,4.6,9722.0,880.0,Portable Coffee Maker
Handheld Milk Frothers,B084DNNLFF,3.0,"InstaCuppa Travel Milk Frother Hand held Electric Coffee Beater with Rechargeable Battery USB Charging Cable, Travel Casing (Black)",4.3,1977.0,1499.0,Portable Electric Coffee Beater
Milk Frothers,B084DNNLFF,7.0,"InstaCuppa Travel Milk Frother Hand held Electric Coffee Beater with Rechargeable Battery USB Charging Cable, Travel Casing (Black)",4.3,1977.0,1499.0,Portable Electric Coffee Beater
Burr Grinders,B0CSW8BLC9,2.0,"Groenenberg Coffee Grinder - Portable Electric Dry Spice, Masala, Beans Crusher Machine for Home, Small Multifunctional Grinder with conical Burr for Herb & Spices, Mill, Espresso",4.2,4568.0,2249.0,Portable Electric Grinder
Kettles & Tea Machines,B0B3RZGXB8,12.0,"XECH Electric Kettle For Travel Hot Water Mini, In-Built Cable Portable Bottle 300 watts Heating Element to Boil Water and Prepare Tea Coffee without Milk Small Kettles (Hydroboil, 350ml), Silicone",4.3,743.0,1799.0,Portable Electric Kettle
Electric Kettles,B0B3RZGXB8,12.0,"XECH Electric Kettle For Travel Hot Water Mini, In-Built Cable Portable Bottle 300 watts Heating Element to Boil Water and Prepare Tea Coffee without Milk Small Kettles (Hydroboil, 350ml), Silicone",4.3,743.0,1799.0,Portable Electric Kettle
"Coffee, Tea & Espresso",B0B3RZGXB8,18.0,"XECH Electric Kettle For Travel Hot Water Mini, In-Built Cable Portable Bottle 300 watts Heating Element to Boil Water and Prepare Tea Coffee without Milk Small Kettles (Hydroboil, 350ml), Silicone",4.3,743.0,1799.0,Portable Electric Kettle
Home & Kitchen,B0B61DSF17,6.0,beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display | White |10 kg | 2 Year Warranty,3.9,12942.0,279.0,Portable Electronic Digital Weighing Scale
Manual Grinders,B0833SDN8M,6.0,TIMEMORE chestnut C2 coffee grinder updated New upgrade electricity any more Portable Hand manual grinder grind machine mill with double bearing positioning (TIMEMORE C2),4.8,1819.0,4700.0,Portable Hand Coffee Grinder
Coffee Grinders,B0833SDN8M,16.0,TIMEMORE chestnut C2 coffee grinder updated New upgrade electricity any more Portable Hand manual grinder grind machine mill with double bearing positioning (TIMEMORE C2),4.8,1819.0,4700.0,Portable Hand Coffee Grinder
Stovetop Espresso Pots,B099SBML3Y,7.0,Niyam portable Stainless Steel Induction Base Espresso Coffee Maker Peculator Moka Pot (6 cup - 300 ml),4.2,230.0,649.0,Portable Stainless Steel Coffee Maker
Permanent Filters,B09YCHCW48,2.0,Filter Coffee Maker Double Mesh Pour Over Coffee Filter Food Grade Stainless Steel & Plastic Coffee Dripper 100% Paperless Maker Foldable to Fit Most Cup Keep Coffee Flavour Easy to Use and Clean,4.0,157.0,466.0,Pour Over Coffee Maker
Coffee Filters,B09YCHCW48,11.0,Filter Coffee Maker Double Mesh Pour Over Coffee Filter Food Grade Stainless Steel & Plastic Coffee Dripper 100% Paperless Maker Foldable to Fit Most Cup Keep Coffee Flavour Easy to Use and Clean,4.0,157.0,466.0,Pour Over Coffee Maker
Coffee Drip Kettles,B082XWR886,5.0,MERMOO YILAN Pour Over Drip Kettle 350ml Stainless Steel Gooseneck Coffee Kettle Long Narrow Spout Hand Drip Coffee Tea Pot with Lid,4.5,246.0,2967.76,Pour Over Drip Kettle
Coffee Drip Kettles,B07MVVNJSH,6.0,Copper Kettle with Thermometer for Exact Temperature - Copper Coated Gooseneck Pour Over Kettle for Coffee and Tea (1.2 Liter | 40 fl oz) (Copper Coated Stainless Steel),4.5,763.0,8022.85,Pour Over Kettle
Coffee Makers,B00VRYMTT8,15.0,Red : Cafflano Klassic Red Pour-Over Coffee Maker,4.3,236.0,7999.0,Pour-Over Coffee Maker
Woks,B0BPJWF5KB,9.0,"The Indus Valley Pre-Seasoned Cast Iron Kadai with Curved Handles | Small, 21 cm/8 inch, 1.7Ltr, 1.7kg | Induction Friendly | Naturally Nonstick Kadhai, 100% Pure & Toxin-Free, No Chemical Coating",3.7,1005.0,1099.0,Pre-Seasoned Cast Iron Kadai
Kadhai & Woks,B0BPJWF5KB,25.0,"The Indus Valley Pre-Seasoned Cast Iron Kadai with Curved Handles | Small, 21 cm/8 inch, 1.7Ltr, 1.7kg | Induction Friendly | Naturally Nonstick Kadhai, 100% Pure & Toxin-Free, No Chemical Coating",3.7,1005.0,1099.0,Pre-Seasoned Cast Iron Kadai
Cookware,B01M0YZBMM,1.0,Rock Tawa Dosa Tawa 12 Inch Pre-Seasoned Cast Iron with Free Wooden Spatula,4.0,12343.0,831.0,Pre-Seasoned Cast Iron Tawa with Free Wooden Spatula
Pots & Pans,B01M0YZBMM,1.0,Rock Tawa Dosa Tawa 12 Inch Pre-Seasoned Cast Iron with Free Wooden Spatula,4.0,12343.0,831.0,Pre-Seasoned Cast Iron Tawa with Free Wooden Spatula
Woks,B09XR6Q1KY,19.0,"The Indus Valley Pre-Seasoned Iron Kadai with Strong Handles | Small, 20.7 cm/8.1 inch, 1.4Ltr, 0.64kg, Induction Friendly, Pre-Seasoned Iron Kadhai, 100% Pure & Toxin-Free, No Chemical Coating, Black",3.3,572.0,549.0,Pre-Seasoned Iron Kadai with Strong Handles
Frying Pans,B09BD32J92,11.0,"The Indus Valley Pre-Seasoned Iron Tawa for Dosa/Chapathi with Wooden Handle | 27cm/10.6 inch, 0.95kg | Gas Stove Friendly | 100% Pure & Toxin-Free, No Chemical Coating",3.4,917.0,699.0,Pre-Seasoned Iron Tawa
Woks,B09XR5LY4W,3.0,"The Indus Valley Pre-Seasoned Iron Wok with Strong Wooden Handle | Medium, 30.4cm/12 inch, 4.2Ltr, 1.5kg | Gas Compatible | Pre-Seasoned Wok, 100% Pure & Toxin-Free, No Chemical Coating",3.8,1960.0,849.0,Pre-Seasoned Iron Wok with Wooden Handle
Kadhai & Woks,B09XR5LY4W,10.0,"The Indus Valley Pre-Seasoned Iron Wok with Strong Wooden Handle | Medium, 30.4cm/12 inch, 4.2Ltr, 1.5kg | Gas Compatible | Pre-Seasoned Wok, 100% Pure & Toxin-Free, No Chemical Coating",3.8,1960.0,849.0,Pre-Seasoned Iron Wok with Wooden Handle
Kadhai & Woks,B08VW3GN6P,8.0,"The Indus Valley Super Smooth Cast Iron Kadai | Medium, 25.4cm/10 inch, 2.5Ltr, 2.4kg | Nonstick, Pre-Seasoned Kadhai, 100% Pure & Toxin-Free, No Chemical Coating",4.0,1512.0,1699.0,Pre-Seasoned Nonstick Cast Iron Kadai
Frying Pans,B073Q8DY3B,30.0,"amazon basics Cast Iron Heavy Duty Pre-Seasoned Wok Pan (14Inch), Black",4.2,2831.0,1599.0,Pre-Seasoned Wok Pan
Frying Pans,B09P8FYZW1,22.0,Wonderchef Forza Pre Seasoned 15 cm Cast Iron Fry Pan | with Lifetime Exchange Warranty | Black,3.8,1033.0,669.0,Pre-seasoned Cast Iron Fry Pan
Woks,B08HYQ2WQ6,7.0,"Vinod Legacy Pre Seasoned Cast Iron Kadai with Glass Lid - 4.3 Litre, 26 cm | Naturally Non Stick Kadhai for Cooking | 100% Pure | Toxin Free | Safety Sleeve | Rust Proof",4.1,2378.0,3199.0,Pre-seasoned Cast Iron Kadai with Glass Lid
Kadhai & Woks,B08HYQ2WQ6,17.0,"Vinod Legacy Pre Seasoned Cast Iron Kadai with Glass Lid - 4.3 Litre, 26 cm | Naturally Non Stick Kadhai for Cooking | 100% Pure | Toxin Free | Safety Sleeve | Rust Proof",4.1,2378.0,3199.0,Pre-seasoned Cast Iron Kadai with Glass Lid
Woks,B084ZNRRYL,15.0,"Meyer Pre Seasoned Cast Iron Kadai|Iron Kadhai with Lid for Cooking and Stir Frying | Heavy Base Iron Kadai Big Size | Gas Stove and Induction Friendly 30cm/ 4.5 Liters, Black",4.1,628.0,3950.0,Pre-seasoned Cast Iron Kadai with Lid
Woks,B084ZYWLH8,24.0,"Meyer Pre Seasoned Cast Iron Kadai|Iron Kadhai with Lid for Cooking and Deep Frying | Heavy Base Iron Kadai Small Size | Gas Stove and Induction Friendly 24cm/ 3 Liters, Black",4.1,448.0,3199.0,Pre-seasoned Cast Iron Kadai with Lid
Kettles & Tea Machines,B07B5XJ572,16.0,iBELL MPK120L Premium Multi Purpose Kettle/Cooker with 2 Pots 1.2 Litre (Silver),4.2,2520.0,1456.0,Premium Multi Purpose Kettle/Cooker with 2 Pots
Electric Kettles,B07B5XJ572,16.0,iBELL MPK120L Premium Multi Purpose Kettle/Cooker with 2 Pots 1.2 Litre (Silver),4.2,2520.0,1456.0,Premium Multi Purpose Kettle/Cooker with Pots
Frying Pans,B08SCBN7CH,13.0,"The Indus Valley Preseasoned Cast Iron Fish Fry Pan with Double Handle| Medium 22.5cm/ 8.8inch, 1.5kg | Induction Friendly | Nonstick Fish Fry Pan, 100% Pure & Toxin Free, No Chemical Coating,Black",3.8,1089.0,699.0,Preseasoned Cast Iron Fish Fry Pan
Reusable Filters,B079YBT2LJ,21.0,Fellowes Prismo Aero Press Attachment,4.5,3937.0,6918.0,Press attachment
Cookware,B00SX03I80,2.0,"Hawkins 3 Litre Contura Black Pressure Cooker, Hard Anodised Inner Lid Cooker, Handi Cooker, Black (CB30)",4.3,32964.0,2003.0,Pressure Cooker
Pots & Pans,B00SX03I80,2.0,"Hawkins 3 Litre Contura Black Pressure Cooker, Hard Anodised Inner Lid Cooker, Handi Cooker, Black (CB30)",4.3,32964.0,2003.0,Pressure Cooker
Pots & Pans,B08RWJ5MGW,17.0,Pigeon by Stovekraft 3 Litre Special Plus Contura Hard Anodised Inner Lid Induction Base Pressure Cooker (Black) BIS Certified,4.1,2717.0,1099.0,Pressure Cooker
Cookware,B08RWJ5MGW,17.0,Pigeon by Stovekraft 3 Litre Special Plus Contura Hard Anodised Inner Lid Induction Base Pressure Cooker (Black) BIS Certified,4.1,2717.0,1099.0,Pressure Cooker
Disposable Coffee Filters,B0B7XR31QY,24.0,"BEAN SONG Ready To Use South Indian Filter Coffee Decoction - 200Ml (Pack Of 2), 400Ml | Instant Filter Coffee Decoction | Authentic 100% 'A' Grade Arabica & Robusta Blend Filter Coffee, Liquid, Bag",3.9,110.0,280.0,Ready-to-use South Indian Filter Coffee Decoction
Coffee Grinders,B09CRHQKK7,15.0,"InstaCuppa Rechargeable Coffee Bean Grinder with Ceramic Conical Burr Mill, One Click Operation, 5 Adjustable Grind Settings, Airtight Bottom Canister (18/8 Steel)",4.0,262.0,2499.0,Rechargeable Coffee Bean Grinder
Manual Grinders,B09CRHQKK7,5.0,"InstaCuppa Rechargeable Coffee Bean Grinder with Ceramic Conical Burr Mill, One Click Operation, 5 Adjustable Grind Settings, Airtight Bottom Canister (18/8 Steel)",4.0,262.0,2499.0,Rechargeable Coffee Grinder
Reusable Filters,B07Y8CPPKB,28.0,"4 Pack French Press Replacement Filter Screen, findTop 4 Inch Stainless Steel Mesh Replacements for 1000 ml / 34 oz / 8 Cup French Press",4.6,2012.0,1701.94,Replacement Filter Screen for French Press
Stovetop Espresso Pots,B000KG8FT2,20.0,Bialetti Packing 3 gaskets and 1 filter for aluminium Coffee pot -6 cups,4.6,6928.0,1492.0,Replacement parts for coffee pot
Coffee Filters,B07W3RYQC1,25.0,HASTHIP® Pour Over Coffee Dripper-Stainless Steel Reusable Drip Cone Coffee Filter-Paperless Metal Fine Mesh Strainer Coffee Brewer-Coffee Maker 1-6 Cup With Non-slip Cup Stand and Cleaning Brush,4.3,161.0,899.0,Reusable Coffee Dripper
Permanent Filters,B07X8XQ1S2,4.0,"Clarkia 3 Piece Size #4 Cotton Cone Coffee Filters Unbleached All-Natural, Reusable Filter Pour Over Dripper - Eco-Friendly",4.0,382.0,259.0,Reusable Coffee Filter
Coffee Filters,B07X8XQ1S2,21.0,"Clarkia 3 Piece Size #4 Cotton Cone Coffee Filters Unbleached All-Natural, Reusable Filter Pour Over Dripper - Eco-Friendly",4.0,382.0,259.0,Reusable Coffee Filter
Permanent Filters,B01MY0BDX8,25.0,GoldTone Brand Reusable 8-12 Cup Basket Coffee Filter fits Mr. Coffee Makers and Brewers. Replaces your Mr. Coffee Reusable Basket Coffee Filter & Permanent Mr. Coffee Basket Filter - BPA Free,4.6,22861.0,1400.49,Reusable Coffee Filter
Reusable Filters,B07YCDB2DR,17.0,"Reusable K Cups, 6 Pack Universal Fit Reusable Coffee Filters with Food Grade Stainless Steel Mesh Eco-Friendly Coffee Pods, for Keurig 1.0 and 2.0 Brewers",4.5,18433.0,1764.0,Reusable Coffee Filters
Permanent Filters,B092HXYNPV,20.0,"Reusable Coffee Filters, 2 Pack 6-12 Cup Cone Coffee Filters #4 Basket Permanent Replacement Coffee Filters with Stainless Steel Mesh Fit for Cuisinart Coffee Maker Filter and Brewers",4.6,798.0,2134.0,Reusable Coffee Filters
Disposable Coffee Filters,B07XD46G19,23.0,"Clarkia 3 Count #2 Cotton Cone Coffee Filters Unbleached All-Natural, Reusable Filter Pour Over Dripper - Eco-Friendly",4.0,382.0,249.0,Reusable Coffee Filters
Reusable Filters,B00E58P81E,29.0,Able Brewing DISK FINE Coffee Filter for AeroPress Coffee & Espresso Maker - stainless steel reusable,4.3,285.0,,Reusable coffee filter for AeroPress
Capsule Stands,B07ZDQ159V,22.0,Flagship Revolving Coffee Pod Holder for Nespresso Vertuoline (20 Pods) (Black),4.6,962.0,4952.0,Revolving Coffee Pod Holder
Home & Kitchen,B00OHNGG40,5.0,Godrej aer Spray | Room Freshener for Home & Office - Fresh Lush Green (220 ml) | Long-Lasting Fragrance,4.1,14908.0,114.0,Room Freshener Spray
Capsule Stands,B08XZP2N4D,10.0,Storage Carousel for Bartesian Capsules by Ksestor - Holds up to 36 Bartesian Pods - 360-Degree Rotation - Bartesian Pod Holder - Bartesian Capsule Holder - Chrome Finish,4.7,332.0,,Rotating Capsule Holder
Coffee Capsule Holders,B08XZP2N4D,18.0,Storage Carousel for Bartesian Capsules by Ksestor - Holds up to 36 Bartesian Pods - 360-Degree Rotation - Bartesian Pod Holder - Bartesian Capsule Holder - Chrome Finish,4.7,332.0,,Rotating Capsule Holder
Capsule Stands,B003KRHDMI,24.0,"Nifty Carousel for 35 K-Cups, Chrome",4.8,17718.0,4764.0,Rotating Coffee Pod Holder
Home & Kitchen,B08LQRXXNB,15.0,Homestrap Set of 6 Non-Woven Printed Saree Cover/Cloth Storage/Organizer with Transparent Window (Grey)(Featured on Shark Tank),4.0,10524.0,379.0,Saree storage organizer
Home & Kitchen,B09PK3QPLR,25.0,Go Well Satin Silk Pillow Cover for Hair and Skin 2 Piece with 3 Piece Satin Silk Soft Scrunchies|Silk Pillow Covers with Envelope Closure end Design|Silk Pillow Cases(Rose Taupe) 400 TC,4.3,4611.0,299.0,Satin Silk Pillow Cover Set
Measuring Spoons,B00385WI40,18.0,"Dreamfarm Supoon Sit up Scraping Spoon, 28cm, Black",4.7,1823.0,1139.0,Scraping Spoon
Measuring Spoons,B01F7B2XS8,13.0,Dynore Mirror Finish Set of 4 Heavy Measuring Cup and 4 Measuring Spoon,4.2,759.0,280.0,Set of 4 Measuring Cups and Spoons
Coffee Makers,B07H3LQP5K,1.0,"É NESCAFÉ, Smart Coffee Maker And Travel Mug, Black",3.9,2086.0,6499.0,Smart Coffee Maker And Travel Mug
Drip Coffee Machines,B09QHQNLFB,1.0,PANCA South Indian Filter Coffee Maker 200 ML 2-4 Cup Mug Madras Kaapi Kappi Drip Decoction Maker Brewer Dripper Stainless Steel Medium Size for Home & Kitchen,4.2,787.0,275.0,South Indian Coffee Maker
Disposable Coffee Filters,B0BP8GXVBC,25.0,"Cothas Speciality Blend | South Indian Filter Coffee | 85% Coffee 15% Chicory (200G), Ground, Bag",4.4,1363.0,138.0,South Indian Filter Coffee
Stovetop Espresso Pots,B09T9J127T,25.0,"Bialetti Spare Parts, Includes 3 Gaskets and 1 Plate, Compatible with Moka Express, Fiammetta, Break, Happy, Dama, Moka Timer and Rainbow (6 Cups)",4.6,1612.0,3544.0,Spare Parts Set for Coffee Maker
Braising Casseroles,B00EYZSPXG,15.0,"Vinod Tuscany Stainless Steel Casserole Combo Set of 2 with Glass Lid | 2 Litre & 2.8 Litre | 5mm Thick Heavy Base, Extra Deep | Gas & Induction Base | 2 Year Warranty",4.1,284.0,1979.0,Stainless Steel Casserole Combo Set
Braising Casseroles,B09F3DRD1M,3.0,"Prestige Platina Popular Stainless Steel Gas and Induction Compatible Casserole with Glass Lid, 200 mm, 3 Litre",4.4,200.0,1199.0,Stainless Steel Casserole with Glass Lid
Braising Casseroles,B09F3FFH7L,7.0,"Prestige Platina Popular Stainless Steel Gas and Induction Compatible Casserole with Glass Lid, 180 mm, 2 Litre",4.3,111.0,1080.0,Stainless Steel Casserole with Glass Lid
Braising Casseroles,B09F3GLDY1,12.0,"Prestige Platina Popular Stainless Steel Gas and Induction Compatible Casserole with Glass Lid, 260 mm, 7.25 Litre",4.3,132.0,1740.0,Stainless Steel Casserole with Glass Lid
Braising Casseroles,B09F3G9VGC,27.0,"Prestige Platina Popular Stainless Steel Gas and Induction Compatible Casserole with Glass Lid, 240 mm, 5.5 Litre",4.2,141.0,1510.0,Stainless Steel Casserole with Glass Lid
Home & Kitchen,B08VRT47Y6,23.0,"OrganizeMee Chopping Board Stainless Steel Metal Cutting Kitchen,Heavy Duty Choping-Board Vegetable,Fruit Cutter, Meats vegitable Chopper Boards,Safe Durable with Warranty(Medium)(Size 31.8CM X 21CM)",4.2,8844.0,489.0,Stainless Steel Chopping Board
Permanent Filters,B08W8HX4H8,1.0,"Verilux® Pour Over Coffee Filter, Coffee Dripper, Paperless Mess Stainless Steel Coffee Filter, Maker One to Two Cup Coffee, Keeping Nature Coffee Flavour, Easy to Use and Clean",4.1,180.0,599.0,Stainless Steel Coffee Filter
Coffee Filters,B08W8HX4H8,10.0,"Verilux® Pour Over Coffee Filter, Coffee Dripper, Paperless Mess Stainless Steel Coffee Filter, Maker One to Two Cup Coffee, Keeping Nature Coffee Flavour, Easy to Use and Clean",4.1,180.0,599.0,Stainless Steel Coffee Filter
Drip Coffee Machines,B07W649MDP,22.0,"Sidapur Vietnamese Phin Ca Phe Stainless Steel Coffee Filter, Capacity: 6 Oz/170 ml",4.4,198.0,490.0,Stainless Steel Coffee Filter
Reusable Filters,B09KNSXW8Z,1.0,BURRDOFF Coffee Filter Stainless Steel (450ml + 2 Dabara & 2 Glass) Filter Coffee Maker Steel Indian Coffee Filter for Home Coffee Filter South Indian with 2 Dabara & 2 Glass,4.5,131.0,844.0,Stainless Steel Coffee Filter Set
Coffee Filters,B09KNSXW8Z,14.0,BURRDOFF Coffee Filter Stainless Steel (450ml + 2 Dabara & 2 Glass) Filter Coffee Maker Steel Indian Coffee Filter for Home Coffee Filter South Indian with 2 Dabara & 2 Glass,4.5,131.0,844.0,Stainless Steel Coffee Filter Set
Reusable Filters,B093G21J2L,3.0,"BURRDOFF Stainless Steel Coffee Maker (325ml) Filter Coffee Maker | Coffee Filter for Home Stainless Steel |Coffee Filter Stainless Steel, Filter Coffee Maker for Home",4.2,743.0,535.0,Stainless Steel Coffee Maker
Coffee Filters,B093G21J2L,27.0,"BURRDOFF Stainless Steel Coffee Maker (325ml) Filter Coffee Maker | Coffee Filter for Home Stainless Steel |Coffee Filter Stainless Steel, Filter Coffee Maker for Home",4.2,743.0,535.0,Stainless Steel Coffee Maker
Kadhai & Woks,B00EYZSLY4,29.0,"Vinod Stainless Steel Kadhai with Glass Lid - 1.4 Litre, 18cm | Extra Thick, SAS Heavy Bottom | Kadai for Cooking | Induction and Gas Base | 2 Year Warranty - Silver",4.2,2322.0,990.0,Stainless Steel Cooking Kadhai
Woks,B0BTTDYV7J,30.0,"Allo CookSafe TriPly Stainless Steel Tasla, Induction Friendly, Naturally Non Stick Kadhai 18cm, 1.2 litres",4.3,203.0,899.0,Stainless Steel Cooking Pan
Stir-Fry Pans,B09PVB38XJ,26.0,Kraft- follow your imagination Kraft Futuretec Triply Stainless Steel Extra Deep Tasla 1.5 Litres(20 Cm Diameter)/Cooking And Serving/Gas Stove And Induction Base/Bpa And Pfoa Free/Toxin Free - Silver,4.4,219.0,1009.0,Stainless Steel Cooking and Serving Utensil
Braising Casseroles,B00EYZSQLC,4.0,"Vinod Tuscany Stainless Steel Cookware Set of 5 with Glass Lid | Frypan, Casserole 1.3, 2, 2.8 LTR and Saucepan 1.3 LTR | Extra Deep | Gas & Induction Base | 2 Year Warranty",4.1,1268.0,3549.0,Stainless Steel Cookware Set
Pots & Pans,B0C28MZSNT,9.0,"Bergner Tripro Triply Stainless Steel 4 Pc Cookware Set, 24 cm Indian Wok/Kadai with Lid, 22 cm Frypan, 16 cm Tea Pan, Even and Fast Heating, Induction Bottom, Gas Ready, Silver",4.3,1196.0,2699.0,Stainless Steel Cookware Set
Cookware,B0C28MZSNT,9.0,"Bergner Tripro Triply Stainless Steel 4 Pc Cookware Set, 24 cm Indian Wok/Kadai with Lid, 22 cm Frypan, 16 cm Tea Pan, Even and Fast Heating, Induction Bottom, Gas Ready, Silver",4.3,1196.0,2699.0,Stainless Steel Cookware Set
Kadhai & Woks,B07Z3R64MK,15.0,"Hawkins 2.5 Litre Deep Fry Pan, Triply Stainless Steel Kadai with Glass Lid, Flat Bottom Induction Kadhai, Silver (SSD25G)",4.4,3447.0,2059.0,Stainless Steel Deep Fry Pan with Glass Lid
Frying Pans,B07Z3R64MK,19.0,"Hawkins 2.5 Litre Deep Fry Pan, Triply Stainless Steel Kadai with Glass Lid, Flat Bottom Induction Kadhai, Silver (SSD25G)",4.4,3447.0,2059.0,Stainless Steel Deep Fry Pan with Glass Lid
Woks,B0BVG4DZBQ,25.0,"Orange Triply Stainless Steel Deep Kadai with Glass Lid 4.5L 28cm Diameter | 5 Year Warranty | Induction Friendly, Easy Clean | Cool Touch Rivetted Handles | Ideal for All cooktops | Silver",4.4,116.0,2039.0,Stainless Steel Deep Kadai with Glass Lid
Woks,B07T8YK6SJ,2.0,Vinod Platinum Triply Stainless Steel Extra Deep Kadai with Lid 2.5 Litre (22 cm) | 2.5mm Thick | Stainless Steel Cookware | 5 Year Warranty | Induction & Gas Base,4.5,5283.0,2579.0,Stainless Steel Deep Kadai with Lid
Kadhai & Woks,B07T8YK6SJ,7.0,Vinod Platinum Triply Stainless Steel Extra Deep Kadai with Lid 2.5 Litre (22 cm) | 2.5mm Thick | Stainless Steel Cookware | 5 Year Warranty | Induction & Gas Base,4.5,5283.0,2579.0,Stainless Steel Deep Kadai with Lid
Woks,B0B28XTCRR,12.0,Vinod Platinum Triply Stainless Steel Extra Deep Kadai with Glass Lid 2.5 Litre (22 cm) | 2.5mm Thick | Kadai for Cooking | Heavy Base | Induction & Gas Base | 5 Year Warranty,4.4,348.0,2579.0,Stainless Steel Deep Kadai with Lid
Woks,B0B3T8BSFT,26.0,Kraft Futuretec Triply Stainless Steel Extra Deep kadai with Lid - 1.5 Litre (20cm) | 2.5mm Thick | Strong Riveted Handle | Induction and Gas Base | 5 Year Warranty | Toxin Free,4.3,290.0,1349.0,Stainless Steel Deep Kadai with Lid
Electric Kettles,B07VNFP3C2,4.0,"Prestige Stainless Steel 1.5 Litre Kettle 1500-Watts, Red",3.9,37532.0,699.0,Stainless Steel Electric Kettle
Kettles & Tea Machines,B07VNFP3C2,4.0,"Prestige Stainless Steel 1.5 Litre Kettle 1500-Watts, Red",3.9,37532.0,699.0,Stainless Steel Electric Kettle
"Coffee, Tea & Espresso",B07VNFP3C2,4.0,"Prestige Stainless Steel 1.5 Litre Kettle 1500-Watts, Red",3.9,37532.0,699.0,Stainless Steel Electric Kettle
Stovetop Espresso Pots,B095K14P86,5.0,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)",4.1,847.0,649.0,Stainless Steel Espresso Maker
